ID,neg_llh,r2,AIC,BIC,w_cost,alpha,b,beta,test_acc
ZCB66JDA,26.623668118984078,0.2318033206893615,61.247336237968156,68.89542825968074,0.0,3.0,0.11347980917355462,2.8795093169099037,0.72
L4OQKLM7,5.144014578952581,0.8485460342180526,18.288029157905164,25.85531035034767,0.949901107615215,1.3926492184532024,-0.64514869387271,9.933100734025835,0.9591836734693877
5VBWGKFO,18.37707958550867,0.4697495683192967,44.75415917101734,52.40225119272993,0.4812864213337253,0.8334391169863544,-0.1413450789470851,10.0,0.82
LULB5GYR,29.385463254089483,0.1521147577820049,66.77092650817897,74.41901852989155,0.9014730252408929,2.9251452880582343,-0.0922297507504347,10.0,0.62
G6R1E33Y,29.385103011575413,0.1521251521837762,66.77020602315082,74.4182980448634,0.897116016179485,0.10613082125591027,-0.8563935508211806,10.0,0.66
65DQZSPQ,25.21724116729879,0.2723842244607404,58.43448233459758,66.08257435631016,0.6476882945525388,0.11425599107101153,-0.5236729506458915,10.0,0.7
P0FDEP5V,14.676325695849687,0.5765307540025278,37.352651391699375,45.00074341341196,0.6174461225332527,0.6468661717726832,-0.4286258335413769,10.0,0.84
ZKKOEIOD,21.966575326831144,0.366178614213337,51.93315065366229,59.581242675374874,0.0,3.0,-3.0,0.46559953508131807,0.84
Q6NRG45L,24.32481145414956,0.29813430289078746,56.64962290829912,64.29771493001171,0.13992412349319858,1.0090378558108481,0.19722810014047984,6.07038258012186,0.7
MGE91R3O,22.513554599249307,0.35039612853760227,53.027109198498614,60.6752012202112,0.6925847985444156,1.2829054520176937,-0.1691229380530218,10.0,0.76
6M792YMW,30.028232122240993,0.13356836861160493,68.05646424448199,75.70455626619457,1.0,0.2009518947107405,-0.8014265172955419,10.0,0.54
2CD0B69O,20.590137900776398,0.40589420318659997,49.180275801552796,56.82836782326538,0.11834810513394135,3.0,0.2622848075636818,8.452300616412517,0.8
31ME01V3,11.132649401088276,0.6787796383418891,30.265298802176552,37.91339082388914,0.4901611063111989,0.18572814411807095,-0.4517172993865933,10.0,0.9
71LLEFLB,27.84134083832932,0.19666871281685838,63.68268167665864,71.33077369837122,0.8252640129337474,0.19534758539665073,-0.6983544955476999,10.0,0.66
78KLS8FR,16.763388571404192,0.516310848790809,41.526777142808385,49.17486916452097,0.2970281720061826,3.0,0.09057101059761288,9.804268519412538,0.82
KNERI0ML,13.418562808445683,0.6128221196079666,34.83712561689137,42.48521763860395,0.0,2.2782177668590964,-0.7337310172352409,2.0502175767279436,0.92
9CKX44CO,22.02761764895152,0.36441730510518877,52.05523529790304,59.703327319615624,0.5842445271104106,1.724169654298133,-0.18325234601221416,7.191593576436225,0.7
SCZ5DPG9,8.077379920504073,0.7669360809062536,24.154759841008147,31.80285186272073,0.002177663152481857,2.8592533027083324,-2.3798904802172762,1.0801709178540229,0.96
B2CFWWQJ,15.596553055281401,0.5499786050436782,39.1931061105628,46.84119813227539,0.5015452711213415,1.456202558824239,-0.05710446741907179,10.0,0.84
R7G6H8LP,17.583361506126476,0.44853416419464,43.16672301225295,50.48128859820933,0.5290013406026528,0.9517276923303659,-0.21547806970459668,10.0,0.782608695652174
H04ZVH49,22.450084419899365,0.3522274907974521,52.90016883979873,60.54826086151132,0.6710503170637526,0.8704763727596126,-0.25886294643778407,10.0,0.76
EYV4366S,26.447083431311697,0.2213249772993866,60.89416686262339,68.4614480550659,0.6611594949872247,0.647309701128616,-0.31210537208466216,10.0,0.673469387755102
Z1VJ15F0,14.39503773764176,0.584647008849895,36.790075475283516,44.4381674969961,0.6568912055666455,0.5306441129823278,-0.5115060229316413,10.0,0.84
5B9N6IL8,24.130253821953605,0.30374804951351153,56.26050764390721,63.908599665619796,0.0,3.0,0.058351072077600506,3.0407057886304463,0.74
PAWXOLHN,21.29549801952107,0.3855418122795242,50.59099603904214,58.239088060754725,0.5026574359550939,0.26983385340813637,-0.2661531870260324,10.0,0.76
XYWQCXF1,16.746723011021576,0.5167917152171617,41.49344602204315,49.14153804375574,0.5019177718599835,0.12169760392640827,-0.41066095284042753,10.0,0.86
8R5PPMRT,27.035691734397986,0.2199148321556258,62.07138346879597,69.71947549050856,0.5714142192691036,3.0,0.013671135902103258,7.429599193760835,0.7
BKRUDJZS,21.24751566970079,0.38692629024224257,50.49503133940158,58.143123361114164,0.522935912643291,3.0,0.024884627777685266,9.9495310109131,0.78
06TCS2X1,20.21156121996443,0.41681761718667254,48.42312243992886,56.071214461641446,0.00011630480066778978,0.0,0.6721724706444333,7.952366453043751,0.62
K7V9D9OJ,22.988105074133397,0.3367034962022667,53.976210148266794,61.62430216997938,0.5951976756216704,0.6233795017079544,-0.05380695560366816,10.0,0.76
SUI6H62Y,6.514527723584066,0.812030463189032,21.029055447168133,28.677147468880715,0.5749222757595294,2.9753088225056397,-0.20225004729949422,10.0,0.94
RBDA9YKD,19.64652157051428,0.43312121519002,47.29304314102856,54.94113516274115,0.49551002569415575,0.21741281335496085,-0.32530596018180197,10.0,0.82
EWEL91GD,15.683762274187595,0.5474622788909629,39.36752454837519,47.01561657008777,0.5576361616396495,0.5633430652005493,-0.3375848461822035,10.0,0.8
G8ACXQ1I,15.887966127139,0.5415702011712946,39.775932254278004,47.42402427599058,0.43776344118670196,1.2502797169134532,-0.08007212607919612,10.0,0.78
63R7N045,22.919829214957456,0.3386735210711779,53.83965842991491,61.4877504516275,0.36081756852874075,0.6577046062608415,0.0746139342094342,10.0,0.74
INDP9D1Z,25.6851833418099,0.25888226736894093,59.3703666836198,67.01845870533238,0.0,3.0,0.45198823460882476,5.5416764568100305,0.7
