ID,neg_llh,r2,AIC,BIC,w_cost,w_benefit,b,beta,test_acc
06TCS2X1,18.00828016675743,0.4803908701695996,44.01656033351486,51.664652355227446,1.7377692908869549,2.9289701051869845,1.2051736563723374,3.243764260163771,0.78
K7V9D9OJ,23.063400698342885,0.33453092372931326,54.12680139668577,61.77489341839836,2.052912694640124,1.5336493118683943,0.20521708482656428,2.816866718000152,0.76
SUI6H62Y,5.8390477915650925,0.8315206941519078,19.678095583130187,27.32618760484277,2.999666947826962,1.9479054319108804,-1.5644125915530516,5.108305120087342,0.92
RBDA9YKD,19.836704379751794,0.42763369927503414,47.67340875950359,55.32150078121617,1.6280006906787348,2.931818955062249,-0.24757346949746192,1.7453321701131983,0.8
EWEL91GD,15.752430138925261,0.5454809431324537,39.504860277850526,47.152952299563104,2.939416962644309,2.7202585821971708,-1.2133356111611087,1.698802670986903,0.8
G8ACXQ1I,15.463773805495714,0.5538098043476536,38.927547610991425,46.57563963270401,2.864204730190152,2.999999677459217,-0.7958165176252957,2.372974304692938,0.84
63R7N045,22.882564973463783,0.3397487397992861,53.765129946927566,61.41322196864015,1.683314597631654,2.999982466608167,0.5900629834521288,2.4820732909510537,0.76
INDP9D1Z,25.674996928544545,0.25917618512698837,59.34999385708909,66.99808587880167,0.1636029456564169,2.8543951498340467,1.2174429708525816,1.9370963619540753,0.7
PK1EQ7GG,22.266561492453228,0.3575228431437715,52.533122984906456,60.18121500661904,2.7115679541949524,1.7277630424137285,-0.6766118907142927,2.6548794244034517,0.82
H4VWDUJF,26.31572993307767,0.2406885385635119,60.63145986615534,68.27955188786792,3.0,1.649823805657374,-1.700088459425001,1.043161811639862,0.76
FAL3UZA1,-0.000498265157829366,1.0000143768934449,7.999003469684341,15.647095491396925,-3.0,3.0,-3.0,3.3707519240951402,1.0
AZCEER54,21.04140126529748,0.39287349482401135,50.08280253059496,57.73089455230755,1.1891606000831743,3.0,0.39489088958775753,2.57737239014019,0.78
KJ2KEPZX,15.947154082633595,0.5398623977738466,39.89430816526719,47.542400186979776,2.5061665272585962,2.1290151585082033,-0.5653851494112299,4.082967936882809,0.84
42FPD463,21.734416236154622,0.37287730958966314,51.468832472309245,59.11692449402183,2.72454707795914,2.606073709602188,-0.6582840821026242,1.833259108938532,0.8
ZIPHUMXZ,11.765002284243156,0.6605337909695015,31.530004568486312,39.1780965901989,2.2452250489298247,3.0,-0.8879826186600811,2.200008667963488,0.92
NPK6DLQB,16.010326406902287,0.5380396297949691,40.020652813804574,47.66874483551716,1.9003866362167074,2.9992497207800977,-0.23621889911438607,2.2020720369402174,0.84
5G72WPOC,23.307116441535086,0.32749877384751414,54.61423288307017,62.26232490478276,2.321848861422854,1.7926545335154476,-0.13533182843594918,3.012533724948207,0.76
T90JP02U,13.306258947850466,0.6160625240630347,34.61251789570093,42.26060991741352,3.0,1.770501324652763,-1.939825141710346,1.6794567518941963,0.88
PVHJ209L,25.02183367828608,0.23193882209336647,58.04366735657216,65.4442577634124,2.9997977321821776,1.6733765548251716,-0.6971158707163052,2.02313084671732,0.6808510638297872
3Y0LRDVE,20.06821148302698,0.3419929730437733,48.13642296605396,55.27318150172701,2.5313505955996356,3.0,-0.18269385734900173,1.7662606478369165,0.8409090909090909
WXYY3SZ4,9.871070835441728,0.7151811011488909,27.742141670883456,35.39023369259604,-2.9997637513565083,0.9657283213340997,0.26074034085307324,2.0497425325998595,0.94
2L8WK0ZR,9.329346934709086,0.730811948851251,26.658693869418173,34.30678589113076,3.0,2.275894024207035,-1.4302374632406372,3.4411619216661324,0.9
1D7DJOTV,4.5938155528636875,0.8674505016624994,17.187631105727377,24.83572312743996,-3.0,-0.2011042801736717,-1.6805797886359697,1.4307435239886004,0.98
8F6ELM9X,13.823752226055044,0.6011308243398523,35.647504452110084,43.29559647382267,2.9086543928484208,1.340268927321633,-2.1291548062921843,1.776409642610375,0.9
9EDMK667,22.92596079839798,0.3384966009707291,53.85192159679596,61.50001361850855,2.4075940092265706,0.6999555549731057,-1.3171943909339505,2.5495409277027203,0.76
PVMJNOXS,22.216482502472925,0.35896781735371774,52.43296500494585,60.081057026658435,3.0,1.248015790859486,-1.441034451753775,2.1663545000717805,0.74
2AEMFXN6,21.5975966924545,0.37682508713352036,51.195193384909,58.84328540662158,1.819245280892894,2.1729157368447654,0.8165636383273474,3.056528590353776,0.74
9VBB05E6,24.28346636572396,0.29932726997152204,56.56693273144792,64.2150247531605,3.0,0.8534335452326761,-1.8165644591070012,1.5194432490695489,0.74
WT53E3JR,25.933669735836716,0.2517124656011236,59.86733947167343,67.51543149338602,1.7442017236261582,1.7925523398966325,0.25653312282626045,2.6747136542755725,0.64
TS4M6X87,-0.0004983586816298214,1.0000143795919714,7.999003282636741,15.647095304349325,-3.0,3.0,-3.0,3.643864303404073,1.0
9PILLPD2,20.86498285154782,0.39796385423677405,49.72996570309564,57.37805772480822,2.999881159537165,1.9754719354773536,-0.9146370413232419,2.1870303591428306,0.82
5A1L6UBR,18.681071425836375,0.4609782179090669,45.36214285167275,53.010234873385336,1.3448299365354237,3.0,0.18086594438810907,2.8980656734982926,0.82
XA738UZ2,-0.0004983860955928203,1.0000143803829713,7.999003227808815,15.647095249521398,-3.0,3.0,-3.0,3.3996992719336103,1.0
PS0KXBV4,17.92919267034977,0.4826728529468727,43.85838534069954,51.50647736241213,-0.7783215034186898,3.0,0.8465245857649297,2.147861768983761,0.82
KDX7EP4L,23.570359016226778,0.3199031987063432,55.140718032453556,62.78881005416614,2.3882803073214536,2.719909509725667,-0.013988140405604045,2.041155107046745,0.72
XUTKVQ8I,24.792822738075582,0.2846303517227845,57.585645476151164,65.23373749786374,-0.398168898350444,-1.6560312235222123,-3.0,0.5993391550954889,0.8
ZL3C854P,7.963461375775099,0.7702230752971693,23.926922751550197,31.57501477326278,0.872531309941291,2.4911732346407947,-2.0549446261342528,1.176453267010303,0.96
ENZ2ZHCC,24.929066855394428,0.28069917747466067,57.858133710788856,65.50622573250143,2.944944454825622,0.5616872156127684,-1.9711755606574903,1.5856967769387904,0.76
4RPF42BC,28.36398968868101,0.18158825472628437,64.72797937736202,72.3760713990746,2.9999370799213465,1.0817361656810573,-1.0345957642338446,1.931069278810938,0.74
08W0Z2BK,19.000703259272107,0.4517555926889073,46.001406518544215,53.6494985402568,1.0194391745070395,3.0,-0.5377790007583908,1.2856982590202388,0.8
T3FBJXCY,26.300254175249485,0.2411350745449663,60.60050835049897,68.24860037221156,2.5308717877414777,2.910137635396074,-0.2653659975407236,1.3138154838849818,0.74
32YYU5O8,10.347196990748674,0.7014430042869136,28.69439398149735,36.342486003209935,1.6781901766930722,3.0,-0.9889670382014422,2.0879659696247073,0.88
