ID,neg_llh,r2,AIC,BIC,w_cost,b,beta,test_acc
9EDMK667,22.92596079847615,0.33849660096847356,51.8519215969523,57.58799061323674,0.7747548733738034,-0.42386688911371295,7.922860629080135,0.76
PVMJNOXS,22.21648250246884,0.35896781735383554,50.43296500493768,56.16903402122212,0.7062123969554673,-0.3392255986905146,9.20271009331119,0.74
2AEMFXN6,21.749204541839557,0.37245060928416707,49.498409083679114,55.23447809996355,0.4418568889646119,0.22902942410832536,10.0,0.74
9VBB05E6,24.28346635924373,0.299327270158502,54.56693271848746,60.3030017347719,0.7785461540316072,-0.47143606314835623,5.854958050523658,0.74
WT53E3JR,25.933669735846394,0.25171246560084426,57.86733947169279,63.60340848797723,0.4931645385019569,0.07253366776133952,9.459804440679195,0.64
TS4M6X87,-0.0002853921902685946,1.0000082346779522,5.999429215619463,11.7354982319039,0.0,-1.0,10.0,1.0
9PILLPD2,20.90515068729681,0.3968048554880077,47.81030137459362,53.54637039087806,0.5986912008346751,-0.1853102853540076,10.0,0.82
5A1L6UBR,18.907816780413224,0.45443572993721426,43.81563356082645,49.55170257711089,0.26138641549319447,0.07275878841730109,10.0,0.82
XA738UZ2,-0.00038824101589055233,1.0000112022677659,5.999223517968219,11.735292534252656,0.0,-1.0,10.0,1.0
PS0KXBV4,18.129732924403886,0.476886484346423,42.25946584880777,47.99553486509221,0.0,0.1574483561939585,6.24871374889591,0.82
KDX7EP4L,23.57936483820731,0.31964334561213437,53.15872967641462,58.89479869269906,0.4623107356001609,0.0007057814896537709,10.0,0.72
XUTKVQ8I,25.518503568588883,0.26369162901379006,57.03700713717777,62.773076153462206,0.5608830392948716,-1.0,1.3906089033139748,0.8
ZL3C854P,7.963461375616612,0.7702230753017423,21.926922751233224,27.66299176751766,0.25938231305481063,-0.6109077472036775,3.957224588421582,0.96
ENZ2ZHCC,24.92906685540589,0.28069917747433004,55.85813371081178,61.59420272709622,0.839821118668125,-0.5621279385533817,5.56045194765047,0.76
4RPF42BC,28.363989688607187,0.18158825472841433,62.727979377214375,68.46404839349881,0.7349757134868607,-0.25347174695471253,7.881992686700578,0.72
08W0Z2BK,19.000703259287157,0.4517555926884731,44.00140651857431,49.73747553485875,0.25362692120049907,-0.1337936726939198,5.167795296416252,0.8
T3FBJXCY,26.300254175242564,0.24113507454516603,58.60050835048513,64.33657736676956,0.4651474498210357,-0.04877168987642142,7.148478134337709,0.76
32YYU5O8,10.347196990730483,0.7014430042874386,26.694393981460966,32.4304629977454,0.3587243380720102,-0.2113980881851981,9.767882528367183,0.88
