ID,neg_llh,r2,AIC,BIC,w_self,w_magnitude,b,beta,test_acc
G8ACXQ1I,19.95803390102329,0.4241328693019978,47.91606780204658,55.56415982375916,0.7420889098500683,-1.256900700070019,-0.34926666356279384,3.625383551581822,0.78
63R7N045,23.0006584429871,0.3363412825424329,54.0013168859742,61.649408907686784,0.3087296672867026,0.060885035580150126,0.1562897429738078,10.0,0.72
INDP9D1Z,25.65877498831311,0.25964425138149816,59.31754997662622,66.9656419983388,0.0,0.15731820489479148,0.420843217750462,5.992749489521536,0.72
PK1EQ7GG,22.38727193535798,0.35403987599652753,52.77454387071596,60.422635892428545,0.7017636892662277,-0.221959552986533,-0.19421974214290624,10.0,0.78
H4VWDUJF,26.201282819211254,0.2439907842358945,60.40256563842251,68.05065766013509,1.0,-0.7085155325681936,-0.5452310891175479,4.782298444339204,0.76
FAL3UZA1,-0.0004992073697907368,1.0000144040799355,7.999001585260419,15.647093606973002,0.0,-3.0,-3.0,4.995670663084721,1.0
AZCEER54,20.550581037893636,0.4070355729848817,49.10116207578727,56.74925409749986,1.0,-1.5091828890359011,-0.24151179838471937,10.0,0.8
KJ2KEPZX,17.569507839476803,0.49305116338254107,43.139015678953605,50.78710770066619,0.3244295157603621,0.2519085477849001,-0.0020872948220889203,10.0,0.82
42FPD463,21.729429539600453,0.3730211952374455,51.458859079200906,59.10695110091349,0.43918458570187996,0.15298922936778844,-0.0891432623659291,9.846777553817448,0.78
ZIPHUMXZ,10.736084014403081,0.690222096677068,29.472168028806163,37.120260050518745,1.0,-1.5909509722923116,-0.42700976035861066,9.42367796225503,0.9
NPK6DLQB,15.458426029126127,0.5539641085566174,38.91685205825225,46.56494407996484,1.0,-1.3075613940814688,-0.3421444886985189,10.0,0.86
5G72WPOC,23.171547305145058,0.331410472262864,54.343094610290116,61.9911866320027,1.0,-0.9239303571126768,-0.23673771810563954,10.0,0.74
T90JP02U,13.26672742902084,0.617203162586521,34.53345485804168,42.181546879754265,0.3470273272756508,0.5250194846211481,-0.24535221217653655,8.441621718677657,0.88
PVHJ209L,24.841496080816597,0.2374743999136868,57.682992161633194,65.08358256847343,0.30921171693003585,0.6547052945787245,0.013488826667978631,9.567268953141344,0.6595744680851063
3Y0LRDVE,20.06710973721897,0.34202909766226275,48.13421947443794,55.27097801011099,0.42937626273105506,0.05614546768682827,-0.019197737121920425,9.790581581123236,0.8409090909090909
WXYY3SZ4,11.23185430848296,0.6759171897832859,30.46370861696592,38.1118006386785,0.2038479336761875,-0.5567244659958265,-1.074156057806476,1.7712012272686253,0.94
2L8WK0ZR,10.08064135156145,0.7091341742624415,28.1612827031229,35.809374724835486,1.0,-0.8363516944711582,-0.559987527716027,10.0,0.88
1D7DJOTV,11.512385301357375,0.6678227763385745,31.02477060271475,38.67286262442733,0.0,-3.0,-3.0,5.343667851822342,0.98
8F6ELM9X,12.993779751848788,0.6250787677920866,33.987559503697575,41.63565152541016,0.0,1.3621574499308118,-0.09291361137734733,9.884266709032534,0.9
9EDMK667,22.2952261935252,0.3566957547020695,52.5904523870504,60.23854440876298,0.020082004283611964,1.4429042475143141,-0.028345134676021084,8.615003062035017,0.76
PVMJNOXS,22.126183031494083,0.36157330933323917,52.252366062988166,59.90045808470075,0.4207428513362784,0.5396687896248816,-0.1904304188360545,9.474033533473335,0.66
2AEMFXN6,20.789871102787455,0.40013112118575545,49.57974220557491,57.227834227287495,1.0,-1.1590854831679787,-0.03960402223818022,10.0,0.72
9VBB05E6,24.178855825412683,0.302345692126158,56.357711650825365,64.00580367253795,0.3429431670209159,0.8748282014695435,-0.2508053044238065,6.0839437563640395,0.76
WT53E3JR,25.80935210943153,0.2552995140633205,59.61870421886306,67.26679624057564,0.8197332123667217,-0.6084260056755268,-0.10000384141553348,9.863605073951,0.58
TS4M6X87,-0.0004999110792610685,1.0000144243846987,7.999000177841478,15.647092199554061,0.0,-3.0,-3.0,5.867062871219737,1.0
9PILLPD2,19.7050402367312,0.4314327233990083,47.4100804734624,55.058172495174986,1.0,-0.8572190965285661,-0.36662548019502794,10.0,0.82
5A1L6UBR,17.515033728455702,0.4946229539790806,43.030067456911404,50.67815947862399,1.0,-1.7211908609876576,-0.24813570255485665,10.0,0.78
XA738UZ2,-0.0004999205813845787,1.000014424658872,7.999000158837231,15.647092180549814,0.0,-3.0,-3.0,5.633539802250618,1.0
PS0KXBV4,18.10718200060867,0.4775371664649595,44.21436400121734,51.862456022929926,0.0,-0.22642764288529582,0.1741606619180716,5.670124773757449,0.86
KDX7EP4L,26.596574095151777,0.23258508896577323,61.19314819030355,68.84124021201613,0.9661771798192752,-1.4853809286773219,-0.19925985913761415,4.141589631057874,0.68
XUTKVQ8I,25.08544391290769,0.2761870893669969,58.17088782581538,65.81897984752796,1.0,0.2124961561982917,-2.9636783096547847,0.5634694892458553,0.8
ZL3C854P,7.9622165159940215,0.7702589943578245,23.924433031988045,31.572525053700627,0.1304528071428576,0.2778294123953886,-0.5306256034136851,4.059717031450658,0.96
ENZ2ZHCC,24.89427270554597,0.28170312442342704,57.78854541109194,65.43663743280452,1.0,-0.3100505160699828,-0.6433120580949478,5.595099735737069,0.76
4RPF42BC,28.212222586247705,0.18596732764729662,64.42444517249541,72.072537194208,1.0,-0.5206169683076408,-0.3837492896861342,8.145759718547364,0.72
08W0Z2BK,18.7763154700272,0.4582300557045007,45.5526309400544,53.200722961766985,0.0,0.842456053128144,-0.001894215809541285,6.682355177836858,0.82
T3FBJXCY,26.236389981869223,0.2429778056465678,60.472779963738446,68.12087198545103,0.20474106704290992,0.527992202516147,0.07686790205932094,7.173581794252655,0.7
32YYU5O8,10.323813369323435,0.702117712980278,28.64762673864687,36.295718760359456,0.5681846537636831,-0.48512516839632197,-0.3283472080935491,8.9116914061538,0.9
